index,review,rating,acting,directing,script,sound,fun
2831,보는동안 이런막장이 있나 화날때도 많았지만 해피엔딩이라  다행이네요^^;최선정역 후반 악녀역할 대단한거같아요 ㅎㅎ 마무리 노래씬 짱웃겼음,5,0,0,1,1,0
2832,김흥동피디.원영옥작가 절대잊지않겠네요이런OOO기드라마를만드느라수억썼을텐데mbc사장은머하는지 나같음확짜를텐데그만방송계를접는게낳을듯부탁인데절대작품하지마세요이런글첨써보는데ㅈㅅmbc드라마를사랑하는시청자의간곡한진심으로이해해주시길,1,0,0,0,0,0
2833,역시줄거리도엉망이었는데마무리도대충...정말실망스러운드라마였습니다 작가정신차리고반성하소,1,0,0,1,0,0
2834,ㅋㅋㅋ백재현은OO이고걍주현도도OO이고.최선정은걍정신병자고개싸이코임주현도엄마진짜꼴뵈기시름 나오지마요제발나와서염장지르지말고맨날최선정이OO하는걸로드라마횟수늘리냐?얼마마작가가능력이떨어지면 이딴걸로횟수나늘리거 ㅉㅉ,1,0,0,0,0,0
2835,최선정발연기. 작가가 시킨거냐? 발연기대회 대상감임. 혼자보는데도 낯뜨거워지고 민망해짐. 개판연출.내용없는시나리오. 발연기작렬. 최악의 드라마 순위에서 당연 갑이다.갑~!!!!!!!,1,1,1,1,0,0
2836,발로써도이거보단잘쓰겠다..ㅡㅡ생각은하면서쓰는건지...이런쓰레기드라마는나태어나서첨보는거같음..완전OOO기드라마임 ㅡㅡ,1,0,0,1,0,0
2837,아니왜 인도놔두고 차도로 걷다가 치여주는거지 ㅋㅋㅋㅋㅋㅋ,1,0,0,1,0,0
2838,최선정 목소리듣기시러죽겠네 쥉일소리만지르고 이게머하는짓이지ㅡㅡ미친년잏네완전,1,0,0,0,0,0
2839,이런~~이런~~결론은  최선정을  미친년 만드는거였군요미친짓을  너무많이해서  설마설마했는데역시나  평점  1점이아깝다,1,0,0,1,0,0
2840,늘리려고 아주 드라마를 ㅂㅅ삼류작으로 만들엇네 명불허전엠비씨,1,0,0,0,0,0
2841,이 드라마는 최선정(작가) 의 실화임이 99.9%인듯...ㅋㅋㅋ또라이가 아니고서야 저런 내용을 만들기 힘들지...작가가 또라이면 각본이라도 잘해야하는데 환자들 수준이네요...중견연기자분들 연기인생 최악의 졸작으로 남을듯...ㅋㅋㅋ,1,0,0,1,0,0
2842,내생애 최악의 드라마초딩이 글쓴것도아니고  저질내용주인공 최선정역 맡은사람  발악발연기에  아침부터기분꿀해지는  개떡같은 삼류드라마,1,1,0,1,0,0
2843,짜증대박,1,0,0,0,0,0
2844,내용의 개연성  구성의 치밀함이 너무 없는 퀄리트가 완전 떨어지는 드라마,1,0,0,1,0,0
2845,최선정 정신병원 입원하는걸로 끝나겠어요육포는 간접광고인가요 자꾸 말도 안되게 육포 먹네요,3,0,0,0,0,0
2846,백재현! 사랑하는 사람하나 지키지 못하고 그대로 포기하는거 정말 이해안간다.. 맘만 먹으면 할 수 있다고 생각하는 주현도 가족도 짜증나고... 씻을수 없는 잘못을 하고도 반성은커녕 자기합리화시키는 최선정도 짜증나고...뭐좀 시원하게 풀어줄수 없나요?,1,0,0,1,0,0
2847,남동생은 잘한짓이라곤 하나없으면서 간섭에 큰소리 아 역겨워 드라마지만 현실성이라곤볼수없고 껴맞추기나하고 저래놓고 작가는 돈받어먹지..몇살먹은 작가인지 머리속이 궁금하네 최선정이 하는짓이나말이 있을수있는건가?? 또라이를 만들어놨네,1,0,0,1,0,0
2848,최선정진짜 실없이웃을때마다 정신나간년같아..신들린애같아 막장도이런막장이없어 왜 정신나간애한테 쩔쩔매는거야?미친듯,1,0,0,0,0,0
2849,진짜 진짜 대박 수준 떨어지는 드라마~ 어떻게이런 내용을 드라마라고 나참 어이없네요 권선징악이라도 있던지~ 이건 무슨국적불명의 드라마입니까? 글쓰신분이나 연출하시는 분이나 정신들이나가셨나? ㅉㅉ 한심합니다!,1,0,1,1,0,0
2850,별주기도 아깝습니다  정신병자를 병원에 보내야지 일일이 다 상대해주다니 헐~,1,0,0,0,0,0
2851,좀끝내라 앵간히끌고가야지1점주기도아깝다 ㅡㅡ,1,0,0,0,0,0
2852,보다보다 이런 드라마 전개는 처음 본다.보던거 마지막까지 챙기려다 이젠 포기하고 내일부턴 안틀어볼것이오. 타방송사 같은시간대 드라마 떴으면  이딴 드라마 아무도 안보오.,1,0,0,1,0,0
2853,유치 자체다,1,0,0,0,0,0
2854,이대로 가다간 내년에도 안 끝날둣 싶소. 여러가지를 잔뜩벌려 놓고 마무리도 어떻게 해야하는 지도 모르는 듯 싶고... 이제 지겨워서 못 보겠다.,1,0,0,1,0,0
2855,내용전개가없음.  몇일째 그대로...그래서 요즘 안본다 재미없어서,1,0,0,1,0,1
2856,이런 말도안돼는드라 왜 안끝내는거지?최선정 연기공부좀 하고 나와라작가는   이제그만정신좀 차리고,1,1,0,1,0,0
2857,진짜 너무 지겹다..OO 스토리가 진전이 없어~일주일 넘게 내용이 똑같애 ~ 도대체 언제 끝나는건지..평점 1점두 아깝다 아까워~,1,0,0,1,0,0
2858,최선정 싸이코 같음 ㅡㅡ난 최선정보다 주현도 엄마가 더 짜증남 이기주의!!!!!!!!,2,0,0,0,0,0
2859,진상 허접 저질 막장 사이코 드라마. . 같은 내용 다른 대사로 몇주를 끄시나요 우물 안에 갇힌 드라마 작가님 책좀 많이 읽고 견문도 넓히고 인생 경험도 많이 해보슈 이런 수준으로 방송 작가 된것도 이해불가,1,0,0,1,0,0
2860,정신병자같은 저 최선정 연기가 잘하는거면   나도한다그딴연기   방송으로 내보내는  감독도  웃긴거 아님?정말  이 드라마 만든사람들이나  연기하는사람들이나너무 웃기고 어처구니가없다 퍼뜩 종영하소 시청자들  열받게하는  그지같은 드라마!!!!!!,1,1,0,0,0,0
2861,연장하드만 연장한 횟수만큼 질질끌고 있네쯧쯧,1,0,0,0,0,0
2862,최악에드라마질질끄는 엠비쉬 싫다 싢어 그만종료하지재미가 읍네읍써    이제 그만~~,1,0,0,0,0,1
2863,마이너스 만개의 별을 ...시간만 늘리는 발연기들 이제~~~ 그만~~~,1,1,0,0,0,0
2864,내가 3연속 엠OO 아침드라마 보고 있는데 가히 최악이라고 할수있다. 솔직히 별 1개도 아깝다. 도돌이표가 드라마에서 쓰일지 누가 알았겠음?,1,0,0,0,0,0
2865,한동안안봤다가 어떻게됬나봤더니 세상에 ....이 드라마스토리를 허락한 MBC에게 실망이너무크네요 작가가 드라마속에 나오는 최선정이랑 같은 성격일거란 확신이 막서네요,1,0,0,1,0,0
2866,재미는있었는데갈수록짱난다.질질끌고말도안되는스토리.나도애엄마지만그냥 장미보내고예나둘이서키우고살면되지 참어렵게간다.맘아프고쓰려도그러는게맞지라님각자길찾아가고끝내던지 넘질질끌고가서보기실다 짜증만땅이다.닝기랄 작가들은그저방송분량우려먹을라고똑같은얘기를끌고가고있네,1,0,0,1,0,1
2867,정말지겹다 좀 끝나지 너무하네,1,0,0,1,0,0
2868,진짜 재밌게 보던 드라마는 맞다. 근데 회를 거듭할수록 억지스럽고 질질 끌고 있는 드라마를 계속 보자니 개 짜증이난다. 이건 이해할수 없는 막장의 끝을 보여주고있음. 복수 다운 복수두 없고 맨날 당하고 있고 넘 짜증남.,1,0,0,1,0,1
2869,죄지은사람은 벌을 받아야함!제대로 벌받게 해주세요,5,0,0,0,0,0
2870,도대체 언제까지 똑같은 얘기를 우려 먹을건지~~에휴 이렇게한다면 200회까지도 연장하겠네~~,1,0,0,0,0,0
2871,재밌게봤었는데 이제 막 짜증나네요저 시어머니 한대 때리고싶은데 시아버지까지...지들이한건 생각도않고 으이구~~짜증나! 짜증나!,1,0,0,0,0,1
2872,평점이 영부터시작안하네요 일점도아까운데 .. 아침드라마가 코메디장르를 선택한듯 스토리랑 배우연기가 너무웃겨서 잼나게봅니다.. 중드도 이것보단 안웃긴듯ㅎㅎ,1,1,0,1,0,1
2873,처음엔 재밌게 봤거든요~ 근데 마지막까지 막무가내인 시어머니와 결단력없이 나약하게만 나오는 윤진이 역할도 정신을 놓은 것같은 선정이 역할에 이제는 질리네요~ 깔끔하게 유종의 미를 거두셨으면해요^^,2,0,0,1,0,1
2874,이 드라마를 보면 사랑의블랙홀 이라는 영화가 생각난다는 매일 눈뜨면 똑같은 일상이 계속 반복되는거요 ㅋㅋ 이드라마는 표절이에요 작가원고료도 줬다뺐었다 줬다뺐었다 해보세요 ㅋㅋ,1,0,0,1,0,0
2875,박시은 역활  병.......신,1,0,0,0,0,0
2876,정말 저질이다,1,0,0,0,0,0
2877,이런 저질 드라마도 평가가 필요한가?  시청자 무시하기 농락하기 우습게알기 도대체 뭘보고 시청율이 높다고 하는건지... 이렇게 글 올라와서? 이런것도 관심이라고 좋아죽겠지!!! 괘씸한 mbc 여긴 0점도 안되네... 1점은 이 글을 올리기 위해서 준다,1,0,0,0,0,0
2878,평점 1점도 주고 싶지 않다. 이런 씨부리 드라마가 나오니 세상이 거꾸로 돌아간다는 말이 나오는거다.최선정(김보경) 연기나 좀  배워서 출현시키시오. OO도 떡실신한 드라마지..암!!!,1,1,0,0,0,0
2879,일점도아깝다 ㅋㅋㅋ 이건 사랑했나봐가 아니라 멍청했나봐야 ㅋㅋㅋ  법듀고 뭐하는건지 ㅋㅋㅋ,1,0,0,0,0,0
2880,질질질....드라마...여자악역은 정신병자고...;;;,1,0,0,1,0,0
2881,시작할때 재방보는줄 알았음  질질 끌지말고  얼능선정이  벌주고 끝네요  참..선정이  빼고 배우들이아깝씀,1,1,0,1,0,0
2882,그만좀하라고  몇달을 해먹냐고  진짜  결말이   궁금해서  보는건데    넘  질질끄는거아니냐고   최선정은 완전  미친여자네    넘  막장아냐?   저런게  말이돼???,1,0,0,1,0,0
2883,헐... 대박!!!이런막장스토리를 연장까지하고 드라마작가나 제작진은 댓글도 안보나보군...가끔보다가 안본지오래고 애기들어보니 아직도 질질~~~가관도 아녀...드라마 제목을 지금이라도 바꿔야되지않나?? 돌았나봐!!든지 미쳤군미쳤어!!로..,1,0,0,1,0,0
2884,스토리질질   재미있어서보는거아님 중간에짜증나서안보다가곧끝난다길래다시보기시작 추악하고악스러운선정이결말보기위해봄 말도안되는용서스토리쓰지말고권선징악스토리쓰세요 시원하게한방날리시라구요작가님!그게작가님용서받는길....,1,0,0,1,0,1
2885,이제좀 끝내지?보긴하는데 말도안되게 점점흐르노 ㅡㅡㅋ,1,0,0,1,0,0
2886,제목만! 잘 선택하셨으면.......정신병동사랑 ....이라고 하시지 그러셨어여....,1,0,0,0,0,0
2887,아줌마들! 이런 쓰레기 보지 좀 말라고..욕하면서도 쳐보니까 시청율이 잘나오고 방송사 쓰레기들도 광고땜에 연장하고 공해 일으키잖아... 격려금도 지급됐다지.. 걍 음악을 들으라고..아침마다스트레스다.  이놈의 마누들..머리에 똥만 차서는,1,0,0,0,0,0
2888,자가머리에 뭐가들었는지....  정말 이해가 안가네..... 이걸드라마라고 썼으니....,1,0,0,1,0,0
2889,작가님 연장하니 스토리가 고갈되셨나보오.. 막장을 넘어 끝장을 보여주는게 작가님은 이세상 사람이 아닌가보오 이런글을 쓴다는게 미친..욕많이 먹어 배불르겠소 작가하지마시오,1,0,0,1,0,0
2890,진짜 막장의 끝을 보여주네요. 와 이제 좀 일이 풀리나 싶었는데 임신이나니 진짜 보는내내 스트레스.. 최선정 연기보면 더 짜증나고.. 작가님 아무리 막장드라마가 인기라 하지만 보는사람 생각좀 하세요,1,1,0,1,0,0
2891,기분좋게 활기차게 아침을 시작할수 있게끔 하기는커녕.. 방영시간내내 악행에악행이 꼬리를 물고.. 단1분1초도 감동이라던가 입가에 미소가 가는 내용이라곤 없는 정말 더러운 최악의 드라마..이런댓글보면서 이것도 관심이라고 긍정적인생각은 하지말기를...,1,0,0,0,0,0
2892,최선정이 백제현한테 받아달라고 할때 그러려니 했습니다ㅅ헐 ㅋ 임신이라뇨ㅠ 주현도가 참 불쌍 끝까지 이용만ㅠ 참 주현도랑 한윤진이랑 잘되길 바랬는데 이건 모ㅋ 설마 최선정 용서하고 같이 사는 상황은 안되겠죠?현실성 떨어져도 너무 떨어지네요,1,0,0,1,0,0
2893,와.. 이건 뭐  감동도없고 재미도없고.. 케이블은 막장이라도 권선징악 교훈이라도 주지. 또 임신하면 언제끝내려고ㅋ 배우들 연기가아깝네 진짜.,1,1,0,0,0,1
2894,애청자입니다.작가님 부모맘은 다또같습니다 .윤지씩너무하는것 아닙니까  현도가 너무 불쌍해요 좀현실적으로 다가오시면 안돼요 아무리 막장이지만 참짜증나서..당신이 신청자 를좀웃습게 보는것같아.날로 먹는것같지안아...,2,0,0,1,0,0
2895,참다참다 몇자적네요 아니 별내용도 없으면서 질질 횟수만 채우나요 새드라마 보고 싶으니 이제 그만 끝내줬음 하네요 이러니 막장이라는 소리 듣죠,1,0,0,1,1,0
2896,도대체 언제 끝나는거야 미친 너무 질질 끌어..,1,0,0,1,0,0
2897,진짜 드라마 막장... 30녀 살면서 이런  막장 드라마 첨 봄.. 글고 왜케 질질 끄는지 ...,1,0,0,1,0,0
2898,진짜 참다못해글쓴다 등장인믈들 뇌는없냐 다꼴보기싫다 작가피디 다뭐하는지 걍 벌받고끝내지 뭔 또 임신이래 진짜 기도안찬다 너거도 뇌 없냐,1,0,0,1,0,0
2899,막장중에 개 막장 드라마...출생의 비밀.재벌 .불치병..적당히 해쳐먹어라 작가 색휘님,1,0,0,1,0,0
2900,아내의 유혹은 복수하는 재미로 봤는데 이건 복수도 없고 재미도 없고...,1,0,0,1,0,1
2901,쓰레기  드라마,1,0,0,0,0,0
2902,박시은 킹왕짱!!!!!!!!그녀는 예쁘다.,10,0,0,0,0,0
2903,작가가제저신이이닌듯범죄와인간적잘못을구분못하는작품이아닌쓰레기,1,0,0,1,0,0
2904,아내의 유혹 이후로 니가 갑이다~ 맨날 지들끼리 애 주네마네 싸우고 애 위한답시고 범죄자 감옥도 안보내고 그 범죄자는 애 데려다 호텔방에 쳐박아두고 싸돌아 다니고..전부터 그렇게 사이 안 좋더니 언제 또 같이 자서 임신은 했데...,1,0,0,0,0,0
2905,완전막가네 ....작가도.......,1,0,0,1,0,0
2906,임신이라네 ㅋ 헤어지니 어쩌느니  할마당에  왼 임신? 그럼대체 어디까지 간다는 예긴지  진짜  막장도 이런막장드라마가 없군 ㅜㅜ,1,0,0,1,0,0
2907,1점도 아까운 쓰레기. 아침막장의 끝장.,1,0,0,1,0,0
2908,간만에 봤는데 내용이 그대로네요.  억지로 내용 쥐에짜기 힘들지않나요?  지루하네~~,1,0,0,1,0,1
2909,잼나게보고있었는데.... 왜이리 질질 끄나요? ㅡㅡ 연장도 정도껏따야지.... 언제까이 짜증내고 울기만하나요?,1,0,0,1,0,1
2910,찌질한 드라마...,1,0,0,0,0,0
2911,꺄욱~~이제알았어 며칠안봐두 스토리진전없는거ㅋ나  오늘아침 미사일땜에 우연히보게됐는데 아직도??!!?ㅋ    아직두야ㅋ,1,0,0,1,0,0
2912,재미있당,10,0,0,0,0,1
2913,안당한다해놓끝까지당하고앉으라고하면앉고따라오라고하면또따라가고거기다오바하고휴~그냥제발끝났으면하네요.,1,0,0,1,0,0
2914,1회부터 봐온 시청자로서 억지로 끌어가는 내용이 참 짜증스럽네요. 어느정도 가닥을잡아 가면 좋으련만 해결의 실마리없이 계속 쏱아내는 성질만 보이네요.좀 실망스럽습니다,1,0,0,1,0,0
2915,대사 치는거 기가 막힘 이 상황에 최선정을 맨몸으로 내치던지 외국으로 쫓아내던지 양단간에 해결 났어야지 뭔놈의 드라마가 대화로만 스토리가 이어지냐 말로는 이미 만리장성 쌓고도 남았네 “가만 안둘거야” 지겹도록 가만 냅뒀음 “내가 해결해볼게” 늘 제자리,1,0,0,1,0,0
2916,작가님 무법천지 국가에서 살다오셨는지요?아무리 드라마지만 예나엄마 최선정은 법의심판없이 그리도 뻔뻔한지요?악역과 불법 범법자는 다른데많은  사람들께 씻을수 없는 고통과 불행을 계획적으로 저지른 범법자를 어찌그리~~~ㅉ. ㅉ ㅉ,1,0,0,1,0,0
2917,대사내용이 너무성의가 엄네요..상대방이름만 부르다 마네..작가님 신경좀 쓰셔야할듯..한마디로..넘 재미엄써 못보겟네!!,1,0,0,1,0,1
2918,너무 질질  끄네 지겹다 이제.... 재방도 그만해라  재방으로 시청률 간신히 잡고 있는 드라마네,1,0,0,0,0,0
2919,연장은 왜 했니!! 이거 5월 초에 볼란다 결말만~~ 지겹다~~,1,0,0,0,0,1
2920,원작에 비하면 6점도 과대포장.,6,0,0,0,0,0
2921,극 후반에 매우 임팩트 있는 영화였다 전체적인 흐름은 지루하다.,6,0,0,1,0,1
2922,조금은 어렵지만 반전이 재밌었다^^,8,0,0,1,0,1
2923,솔직히 저 반전일줄알았지만 다른영화에비해 속편은잘만든듯,8,0,0,1,0,0
2924,보고나면 이게뭐야 이소리 나옴,2,0,0,0,1,0
2925,좀더 잘 만들수 있었는데 감독의 역량이 아쉽다,5,0,1,0,0,0
2926,얼기설기 기워붙인 거적대기같은 영화.,4,0,0,0,0,0
2927,2탄보다는훨씬낫다1탄보다는아니지만,8,0,0,0,0,0
2928,갠춘한데 일단 1편처럼 개죽는거 안나와서 차라리 낫다ㅋ,8,0,0,1,0,0
2929,괜찮은 편인데 잼없다는사람도 꽤많네 호불호가. 갈리는듯,10,0,0,0,0,1
2930,제가 여러분의 한시간 반을 구하겠습니다,1,0,0,0,0,0
2931,중후반부까지 스케일 키워놓다가 수습안되니깐 뻔한 반전으로 마무리 ㅡㅡ; 중후반부까지잼나게 보다가 김 팍새네.. 걍 주연배우들 비주얼 감상하는 영화인듯..,3,0,0,1,0,1
2932,나비효과중 가장 좋았던.. 여동생얀데레편임,10,0,0,0,0,0
2933,It's a good movie!,8,0,0,0,0,0
2934,하루하루를 의미있게 만들어주는 영화,10,0,0,0,0,0
